property_ID,locality_name,postal_code,type,subtype,price (€),number_of_bedrooms,living_area (m²),"equiped_kitchen (yes:1, no:0)","furnished (yes:1, no:0)","open_fire (yes:1, no:0)","terrace (yes:1, no:0)",terrace_area (m²),"garden (yes:1, no:0)",number_facades,"swimming_pool (yes:1, no:0)",state_of_building
RBU66707,Langestraat 27,2240.0,Apartment,Apartment,321000.0,1.0,85.0,0,0,0,1,11.0,0,2.0,0,New
RBU66708,Langestraat 27,2240.0,Apartment,Apartment,400000.0,1.0,90.0,0,0,0,1,14.0,0,2.0,0,New
RBU66695,Langestraat 27,2240.0,Apartment,Apartment,400000.0,1.0,71.0,0,0,0,1,10.0,0,2.0,0,New
RBU66681,Langestraat 27,2240.0,Apartment,Apartment,301750.0,2.0,93.0,0,0,0,1,9.0,0,2.0,0,New
RBU66688,Langestraat 27,2240.0,Apartment,Apartment,317750.0,2.0,93.0,0,0,0,1,9.0,0,2.0,0,New
RBU66703,Langestraat 27,2240.0,Apartment,Apartment,332000.0,2.0,91.0,0,0,0,1,13.0,0,2.0,0,New
RBU66700,Langestraat 27,2240.0,Apartment,Apartment,335000.0,2.0,95.0,0,0,0,1,12.0,0,2.0,0,New
RBU66706,Langestraat 27,2240.0,Apartment,Apartment,338000.0,2.0,97.0,0,0,0,1,11.0,0,2.0,0,New
RBU66701,Langestraat 27,2240.0,Apartment,Apartment,342000.0,2.0,93.0,0,0,0,1,12.0,0,2.0,0,New
RBU66694,Langestraat 27,2240.0,Apartment,Apartment,342000.0,2.0,91.0,0,0,0,1,20.0,0,2.0,0,New
RBU66691,Langestraat 27,2240.0,Apartment,Apartment,342000.0,2.0,99.0,0,0,0,1,11.0,0,2.0,0,New
RBU66704,Langestraat 27,2240.0,Apartment,Apartment,359000.0,2.0,103.0,0,0,0,1,12.0,0,2.0,0,New
RBU66705,Langestraat 27,2240.0,Apartment,Apartment,400000.0,2.0,95.0,0,0,0,1,22.0,0,2.0,0,New
RBU66697,Langestraat 27,2240.0,Apartment,Apartment,400000.0,2.0,106.0,0,0,0,1,28.0,0,2.0,0,New
RBU66692,Langestraat 27,2240.0,Apartment,Apartment,400000.0,2.0,94.0,0,0,0,1,9.0,0,2.0,0,New
RBU66687,Langestraat 27,2240.0,Apartment,Apartment,400000.0,2.0,94.0,0,0,0,1,8.0,0,2.0,0,New
RBU66685,Langestraat 27,2240.0,Apartment,Apartment,400000.0,2.0,99.0,0,0,0,1,11.0,0,2.0,0,New
RBU66696,Langestraat 27,2240.0,Apartment,Apartment,422500.0,2.0,102.0,0,0,0,1,45.0,0,2.0,0,New
RBU66686,Langestraat 27,2240.0,Apartment,Apartment,400000.0,3.0,115.0,0,0,0,1,9.0,0,2.0,0,New
RBU66689,Langestraat 27,2240.0,Apartment,Apartment,402500.0,3.0,116.0,0,0,0,1,20.0,0,2.0,0,New
RBU66684,Langestraat 27,2240.0,Apartment,Apartment,453000.0,3.0,137.0,0,0,0,1,17.0,0,2.0,0,New
RBU66678,Langestraat 27,2240.0,Apartment,Ground floor,321750.0,2.0,89.0,0,0,0,1,15.0,0,2.0,0,New
RBU66676,Langestraat 27,2240.0,Apartment,Ground floor,399000.0,3.0,124.0,0,0,0,1,15.0,0,2.0,0,New
RBU66679,Langestraat 27,2240.0,Apartment,Ground floor,422500.0,3.0,117.0,0,0,0,1,16.0,0,2.0,0,New
RBU66677,Langestraat 27,2240.0,Apartment,Ground floor,445000.0,3.0,137.0,0,0,0,1,16.0,0,2.0,0,New
RBU66709,Langestraat 27,2240.0,Apartment,Penthouse,362000.0,2.0,96.0,0,0,0,1,19.0,0,2.0,0,New
RBU65981,Acacialaan 69,2200.0,House,Residence,392000.0,3.0,161.0,0,0,0,1,14.0,1,2.0,0,New
RBU65976,Acacialaan 69,2200.0,House,Residence,392000.0,3.0,176.0,0,0,0,1,14.0,1,2.0,0,New
RBU65983,Acacialaan 69,2200.0,House,Residence,403000.0,3.0,176.0,0,0,0,1,15.0,1,2.0,0,New
RBU65982,Acacialaan 69,2200.0,House,Residence,375000.0,3.0,161.0,0,0,0,1,14.0,1,2.0,0,New
RBU64301,Borgtstraat 50,2430.0,House,Residence,435000.0,3.0,211.0,0,0,0,1,,1,3.0,0,New
RBU65310,Gooreinde 29,2260.0,House,Residence,450000.0,3.0,122.0,0,0,0,1,20.0,1,4.0,0,New
