property_ID,locality_name,postal_code,type,subtype,price (€),number_of_bedrooms,living_area (m²),"equiped_kitchen (yes:1, no:0)","furnished (yes:1, no:0)","open_fire (yes:1, no:0)","terrace (yes:1, no:0)",terrace_area (m²),"garden (yes:1, no:0)",number_facades,"swimming_pool (yes:1, no:0)",state_of_building
RBU27249,Elegemstraat 50 0.3,1700,Apartment,Apartment,385000.0,2.0,71.0,1,0,0,1,12.0,0,2.0,0,New
RBU49321,Wijgmaalsesteenweg 28 11,3020,Apartment,Apartment,195000.0,1.0,46.0,0,0,0,0,,0,4.0,0,To be renovated
VBD39101,,3150,House,Residence,485166.0,4.0,206.0,0,0,0,0,,1,3.0,0,New
RBU49300,Rijmenamsesteenweg 191,3150,House,Residence,315000.0,3.0,141.0,0,0,0,0,,1,4.0,0,To be renovated
RBU49080,Rodenemweg 43,1500,House,Residence,429000.0,3.0,146.0,0,0,0,1,,1,2.0,0,
RBU49305,Middenlaan 12,1500,House,Residence,265000.0,3.0,105.0,0,0,0,0,,1,,0,To renovate
VBD39099,,3140,House,Residence,537851.0,3.0,184.0,0,0,0,0,,0,4.0,0,New
VBD39102,,3130,House,Residence,485059.0,3.0,187.0,0,0,0,0,,0,4.0,0,New
RBU49306,,1653,House,Residence,,5.0,285.0,0,0,0,1,38.0,1,,0,To be renovated
RBU49307,Appelmansstraat 1,1703,House,Villa,825000.0,5.0,275.0,0,0,0,1,,1,,1,Normal
RBU49312,Kattebroekstraat 49,1700,House,Residence,620000.0,5.0,255.0,0,0,0,0,,0,,0,Normal
VBD39247,Lenneke Marelaan 40 131,1932,Apartment,Apartment,245000.0,2.0,86.0,0,0,0,1,9.0,0,,0,To be renovated
RBU49058,Frans Robbrechtsstraat 23,1780,House,Residence,475000.0,3.0,133.0,0,0,0,1,,1,2.0,0,Fully renovated
RBU49081,Rodenemweg 43,1500,House,Residence,339000.0,3.0,146.0,0,0,0,1,,1,2.0,0,
RBU49308,Molenstraat 49,1700,House,Residence,425000.0,4.0,139.0,0,0,0,1,,1,,0,Normal
RBU49079,Steenweg naar Alsemberg 866,1650,House,Residence,339000.0,3.0,120.0,0,0,0,1,,1,4.0,0,
RBU49091,Vogelstraat 8,1600,House,Residence,1290000.0,4.0,393.0,1,0,0,1,45.0,1,4.0,1,To renovate
RBU49310,Molenbergstraat 1,1700,House,Residence,295000.0,2.0,128.0,0,0,0,0,,0,,0,Normal
RBU48590,Bremstraat 8+8c,3001,Apartment,Apartment,1150000.0,4.0,222.0,0,0,0,1,,1,4.0,0,New
RBU48454,Provinciesteenweg 46 A205,3150,House,Residence,405000.0,3.0,154.0,0,0,0,1,12.0,1,,0,New
RBU48496,Diepstraat lot 8,1970,House,Residence,923404.0,5.0,,0,0,0,0,,1,3.0,0,New
RBU48626,Tervuursesteenweg 784,1982,House,Residence,349000.0,4.0,170.0,0,0,0,1,,0,2.0,0,Normal
RBU48474,Jan Longinstraat 16,1731,House,Residence,399000.0,3.0,150.0,0,0,0,1,12.0,1,4.0,0,To be renovated
VBD39039,Avenue des Perdrix 20,1950,House,Residence,1100000.0,5.0,372.0,1,0,1,1,,1,4.0,0,To be renovated
RBU26912,Steenkaai 84,1800,Apartment,Apartment,460000.0,3.0,117.0,1,0,0,1,,0,3.0,0,Excellent
RBU48438,Molenstraat 173,1880,House,Residence,299000.0,2.0,153.0,0,0,0,0,,1,,0,To renovate
RBU48561,Predikherenstraat 12,3000,House,Master house,895000.0,3.0,339.0,0,0,0,0,,1,,0,To be renovated
RBU48413,Schoolstraat 21,3090,House,Residence,495000.0,3.0,150.0,0,0,0,1,30.0,1,4.0,0,
RBU48424,Dreve de la Ferme 74,1970,House,Residence,650000.0,3.0,155.0,0,0,0,1,,1,4.0,0,To be renovated
RBU48892,Dorp 21 2,1602,Apartment,Ground floor,378000.0,2.0,86.0,0,0,0,1,4.0,1,2.0,0,
RBU48497,Joseph Kumpsstraat 25,1560,House,Mixed building,675000.0,3.0,257.0,1,0,0,1,,1,4.0,0,Excellent
RBU48592,Bremstraat 8+8c,3000,Apartment,Apartment,1150000.0,4.0,222.0,0,0,0,1,,1,4.0,0,New
RBU48504,Zittert 6,1730,House,Residence,1370000.0,6.0,550.0,1,0,0,1,,1,4.0,1,Normal
RBU48964,Brusselsesteenweg 129 129 4,1730,Apartment,Apartment,249000.0,2.0,85.0,1,0,0,1,12.0,0,2.0,0,Normal
RBU48470,Hofveld 32,1730,House,Residence,659000.0,3.0,316.0,1,0,0,1,,1,3.0,0,Excellent
RBU48452,Tiensestraat 20,3400,House,Residence,279900.0,3.0,196.0,0,0,0,1,20.0,0,3.0,0,
RBU48918,Bredestraat 51,3271,House,Residence,395000.0,4.0,152.0,0,0,0,1,,1,3.0,0,Fully renovated
RBU23611,Koestraat 16,3090,House,Residence,299000.0,3.0,197.0,0,0,0,1,,1,4.0,0,
RBU21402,Mandsteenweg 19 9,1785,Apartment,Apartment,155000.0,1.0,55.0,0,0,0,0,,0,,0,Fully renovated
VBD38583,Brusselsesteenweg 207,1730,House,Residence,215000.0,2.0,71.0,1,0,0,1,12.0,0,2.0,0,To renovate
RWC40958,Kaudenaardestraat 131,1700,House,Villa,598000.0,4.0,310.0,1,0,1,1,20.0,1,4.0,0,Normal
RBU48107,Frans Thirrystraat 24 201,1731,Apartment,Duplex,375000.0,3.0,114.0,0,0,0,1,9.0,0,,0,Normal
RBU48106,Kaudenaardestraat 126,1700,House,Residence,415000.0,2.0,125.0,0,0,0,0,,1,,0,Normal
VBD38634,,1831,House,Villa,699000.0,5.0,275.0,1,0,0,1,,1,4.0,1,Normal
